id,Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,Week,Day
23745,17/1/2007,11:44:00,1.888,0.19,240.84,7.8,0,2,17,Week3,Day3
23746,17/1/2007,11:45:00,2.002,0.19,241.19,8.4,0,1,18,Week3,Day3
23747,17/1/2007,11:46:00,1.79,0.202,241.35,7.4,0,2,18,Week3,Day3
23748,17/1/2007,11:47:00,1.792,0.236,242.01,7.4,0,1,18,Week3,Day3
23749,17/1/2007,11:48:00,2.022,0.2,241.05,8.4,0,1,18,Week3,Day3
23750,17/1/2007,11:49:00,1.966,0.082,239.83,8.2,0,1,17,Week3,Day3
23751,17/1/2007,11:50:00,1.854,0.064,239.83,7.6,0,0,18,Week3,Day3
23752,17/1/2007,11:51:00,1.682,0.062,240.09,7,0,0,18,Week3,Day3
23753,17/1/2007,11:52:00,1.908,0.068,240.52,8,0,0,17,Week3,Day3
23754,17/1/2007,11:53:00,1.854,0.064,240.67,7.8,0,0,18,Week3,Day3
23755,17/1/2007,11:54:00,1.622,0,241.02,6.6,0,1,18,Week3,Day3
23756,17/1/2007,11:55:00,1.644,0,241.77,6.8,0,0,18,Week3,Day3
23757,17/1/2007,11:56:00,1.734,0,241.51,7.2,0,0,18,Week3,Day3
23758,17/1/2007,11:57:00,1.98,0,241.51,8.2,0,0,17,Week3,Day3
23759,17/1/2007,11:58:00,1.656,0,241.68,6.8,0,0,18,Week3,Day3
23760,17/1/2007,11:59:00,1.604,0,241.09,6.6,0,1,18,Week3,Day3
23761,17/1/2007,12:00:00,1.888,0,239.84,8,0,0,18,Week3,Day3
23762,17/1/2007,12:01:00,1.76,0.114,240.36,7.4,0,0,17,Week3,Day3
23763,17/1/2007,12:02:00,1.684,0.112,240.51,7,0,0,18,Week3,Day3
23764,17/1/2007,12:03:00,1.828,0.12,241.28,7.6,0,0,18,Week3,Day3
23765,17/1/2007,12:04:00,1.848,0.116,241.58,7.6,0,0,18,Week3,Day3
23766,17/1/2007,12:05:00,1.892,0.186,241.57,7.8,0,4,18,Week3,Day3
23767,17/1/2007,12:06:00,1.97,0.174,241.54,8.2,0,3,18,Week3,Day3
23768,17/1/2007,12:07:00,2.164,0.19,241.09,9,0,4,17,Week3,Day3
23769,17/1/2007,12:08:00,1.884,0.168,240.58,7.8,0,3,18,Week3,Day3
23770,17/1/2007,12:09:00,1.898,0.188,240.83,7.8,0,4,18,Week3,Day3
23771,17/1/2007,12:10:00,1.998,0.162,239.88,8.4,0,4,18,Week3,Day3
23772,17/1/2007,12:11:00,2.126,0.176,239.32,9,0,3,17,Week3,Day3
23773,17/1/2007,12:12:00,1.86,0.156,238.86,7.8,0,4,18,Week3,Day3
23774,17/1/2007,12:13:00,1.694,0.114,239.46,7,0,1,17,Week3,Day3
23775,17/1/2007,12:14:00,1.73,0.104,239.09,7.2,0,0,18,Week3,Day3
23776,17/1/2007,12:15:00,1.934,0,240.18,8.2,0,0,17,Week3,Day3
23777,17/1/2007,12:16:00,1.592,0,240.88,6.6,0,0,18,Week3,Day3
23778,17/1/2007,12:17:00,1.602,0,241.15,6.6,0,0,18,Week3,Day3
23779,17/1/2007,12:18:00,1.784,0,241.66,7.4,0,0,18,Week3,Day3
23780,17/1/2007,12:19:00,1.778,0,241.16,7.4,0,1,18,Week3,Day3
23781,17/1/2007,12:20:00,1.604,0,240.93,6.6,0,0,17,Week3,Day3
23782,17/1/2007,12:21:00,1.592,0,241.55,6.6,0,0,18,Week3,Day3
23783,17/1/2007,12:22:00,1.914,0,241.34,8,0,0,18,Week3,Day3
23784,17/1/2007,12:23:00,1.676,0,242.21,7,0,0,18,Week3,Day3
23785,17/1/2007,12:24:00,1.612,0,241.64,6.6,0,1,18,Week3,Day3
23786,17/1/2007,12:25:00,1.602,0,242.1,6.6,0,0,18,Week3,Day3
23787,17/1/2007,12:26:00,2.034,0.122,241.12,8.8,0,0,18,Week3,Day3
23788,17/1/2007,12:27:00,3.386,0.412,239.68,14.4,0,0,17,Week3,Day3
23789,17/1/2007,12:28:00,2.28,0.208,240.65,10,0,0,18,Week3,Day3
23790,17/1/2007,12:29:00,2.616,0.268,239.99,11.6,0,0,18,Week3,Day3
23791,17/1/2007,12:30:00,2.896,0.276,239.36,12.6,0,1,17,Week3,Day3
23792,17/1/2007,12:31:00,1.66,0.084,240.98,6.8,0,0,18,Week3,Day3
23793,17/1/2007,12:32:00,1.692,0.094,242.11,7,0,0,18,Week3,Day3
23794,17/1/2007,12:33:00,1.684,0.092,243.18,6.8,0,0,18,Week3,Day3
23795,17/1/2007,12:34:00,1.696,0.094,242.58,7,0,0,18,Week3,Day3
23796,17/1/2007,12:35:00,1.674,0.088,242.51,6.8,0,0,18,Week3,Day3
23797,17/1/2007,12:36:00,1.694,0.096,242.68,7,0,1,18,Week3,Day3
23798,17/1/2007,12:37:00,1.676,0.09,242.72,6.8,0,0,18,Week3,Day3
23799,17/1/2007,12:38:00,1.794,0.212,241.97,7.4,0,0,18,Week3,Day3
23800,17/1/2007,12:39:00,1.78,0.224,242.38,7.4,0,0,18,Week3,Day3
23801,17/1/2007,12:40:00,1.8,0.232,242.8,7.4,0,0,18,Week3,Day3
23802,17/1/2007,12:41:00,1.78,0.228,242.93,7.4,0,0,18,Week3,Day3
23803,17/1/2007,12:42:00,1.802,0.236,243.32,7.4,0,1,18,Week3,Day3
23804,17/1/2007,12:43:00,1.71,0.232,243.47,7,0,0,18,Week3,Day3
23805,17/1/2007,12:44:00,1.472,0.17,243.15,6,0,0,18,Week3,Day3
23806,17/1/2007,12:45:00,1.43,0.128,243.14,5.8,0,0,19,Week3,Day3
23807,17/1/2007,12:46:00,1.446,0.132,242.98,6,0,0,18,Week3,Day3
23808,17/1/2007,12:47:00,1.434,0.128,242.75,5.8,0,0,18,Week3,Day3
23809,17/1/2007,12:48:00,1.428,0.126,242.59,5.8,0,1,18,Week3,Day3
23810,17/1/2007,12:49:00,1.43,0.124,241.77,5.8,0,0,18,Week3,Day3
23811,17/1/2007,12:50:00,1.402,0.116,241.06,5.8,0,0,17,Week3,Day3
23812,17/1/2007,12:51:00,1.422,0.12,241.02,5.8,0,0,18,Week3,Day3
23813,17/1/2007,12:52:00,1.408,0.114,242.05,5.8,0,0,18,Week3,Day3
23814,17/1/2007,12:53:00,1.342,0,242.33,5.4,0,1,18,Week3,Day3
23815,17/1/2007,12:54:00,1.324,0,242.53,5.4,0,0,18,Week3,Day3
23816,17/1/2007,12:55:00,1.35,0,242.98,5.6,0,0,18,Week3,Day3
23817,17/1/2007,12:56:00,1.338,0,243.63,5.4,0,0,18,Week3,Day3
23818,17/1/2007,12:57:00,1.356,0,243.59,5.6,0,0,18,Week3,Day3
23819,17/1/2007,12:58:00,1.334,0,243.49,5.4,0,0,19,Week3,Day3
23820,17/1/2007,12:59:00,1.348,0,242.96,5.4,0,1,18,Week3,Day3
23821,17/1/2007,13:00:00,1.324,0,242.55,5.4,0,0,18,Week3,Day3
23822,17/1/2007,13:01:00,1.346,0,242.72,5.4,0,0,18,Week3,Day3
23823,17/1/2007,13:02:00,1.332,0,243.19,5.4,0,0,18,Week3,Day3
23824,17/1/2007,13:03:00,1.356,0,243.69,5.6,0,0,18,Week3,Day3
23825,17/1/2007,13:04:00,1.334,0,243.51,5.4,0,0,18,Week3,Day3
23826,17/1/2007,13:05:00,1.34,0,242.11,5.4,0,1,18,Week3,Day3
23827,17/1/2007,13:06:00,1.328,0,242.78,5.4,0,0,18,Week3,Day3
23828,17/1/2007,13:07:00,1.346,0,242.69,5.4,0,0,18,Week3,Day3
23829,17/1/2007,13:08:00,1.326,0,242.71,5.4,0,0,18,Week3,Day3
23830,17/1/2007,13:09:00,1.346,0,242.45,5.4,0,0,18,Week3,Day3
23831,17/1/2007,13:10:00,1.332,0,243.26,5.4,0,0,18,Week3,Day3
23832,17/1/2007,13:11:00,1.398,0,243.68,5.8,0,1,18,Week3,Day3
23833,17/1/2007,13:12:00,1.428,0.12,244.3,5.8,0,2,19,Week3,Day3
23834,17/1/2007,13:13:00,1.434,0.12,243.17,5.8,0,1,18,Week3,Day3
23835,17/1/2007,13:14:00,1.418,0.116,243.43,5.8,0,2,18,Week3,Day3
23836,17/1/2007,13:15:00,1.566,0.252,243.92,6.4,0,2,18,Week3,Day3
23837,17/1/2007,13:16:00,1.612,0.366,243.95,6.8,0,1,18,Week3,Day3
23838,17/1/2007,13:17:00,1.638,0.378,244.98,6.8,0,2,19,Week3,Day3
23839,17/1/2007,13:18:00,1.63,0.374,244.81,6.8,0,1,18,Week3,Day3
23840,17/1/2007,13:19:00,1.606,0.366,243.92,6.6,0,2,18,Week3,Day3
23841,17/1/2007,13:20:00,1.62,0.37,244.13,6.8,0,2,19,Week3,Day3
23842,17/1/2007,13:21:00,1.602,0.37,244.59,6.6,0,1,18,Week3,Day3
23843,17/1/2007,13:22:00,1.612,0.37,243.94,6.8,0,2,18,Week3,Day3
23844,17/1/2007,13:23:00,1.588,0.364,243.84,6.6,0,2,18,Week3,Day3
23845,17/1/2007,13:24:00,1.606,0.37,244.05,6.6,0,1,19,Week3,Day3
23846,17/1/2007,13:25:00,1.58,0.362,243.77,6.6,0,2,18,Week3,Day3
23847,17/1/2007,13:26:00,1.602,0.37,243.93,6.6,0,1,18,Week3,Day3
23848,17/1/2007,13:27:00,1.566,0.356,242.76,6.6,0,2,18,Week3,Day3
23849,17/1/2007,13:28:00,1.588,0.36,242.58,6.6,0,1,18,Week3,Day3
23850,17/1/2007,13:29:00,1.54,0.31,242.89,6.4,0,2,18,Week3,Day3
23851,17/1/2007,13:30:00,1.466,0.168,243.54,6,0,1,18,Week3,Day3
23852,17/1/2007,13:31:00,1.36,0,244.06,5.6,0,1,18,Week3,Day3
23853,17/1/2007,13:32:00,1.368,0,244.08,5.6,0,0,19,Week3,Day3
23854,17/1/2007,13:33:00,1.342,0,243.51,5.4,0,0,18,Week3,Day3
23855,17/1/2007,13:34:00,1.356,0,243.23,5.6,0,0,18,Week3,Day3
23856,17/1/2007,13:35:00,1.334,0,243.54,5.4,0,0,18,Week3,Day3
23857,17/1/2007,13:36:00,1.35,0,243.08,5.6,0,1,18,Week3,Day3
23858,17/1/2007,13:37:00,1.33,0,242.91,5.4,0,0,18,Week3,Day3
23859,17/1/2007,13:38:00,1.362,0,243.52,5.6,0,0,18,Week3,Day3
23860,17/1/2007,13:39:00,1.346,0,243.91,5.4,0,0,19,Week3,Day3
23861,17/1/2007,13:40:00,1.36,0,243.45,5.6,0,0,18,Week3,Day3
23862,17/1/2007,13:41:00,1.346,0,243.92,5.4,0,0,18,Week3,Day3
23863,17/1/2007,13:42:00,1.358,0,243.27,5.6,0,1,18,Week3,Day3
23864,17/1/2007,13:43:00,1.342,0,243.65,5.4,0,0,18,Week3,Day3
23865,17/1/2007,13:44:00,1.366,0,243.97,5.6,0,0,18,Week3,Day3
23866,17/1/2007,13:45:00,1.34,0,243.48,5.4,0,0,19,Week3,Day3
23867,17/1/2007,13:46:00,1.364,0,243.85,5.6,0,0,18,Week3,Day3
23868,17/1/2007,13:47:00,1.348,0,243.56,5.4,0,0,18,Week3,Day3
23869,17/1/2007,13:48:00,1.35,0,243.12,5.4,0,1,18,Week3,Day3
23870,17/1/2007,13:49:00,1.348,0,242.49,5.6,0,0,18,Week3,Day3
23871,17/1/2007,13:50:00,1.326,0,242.11,5.4,0,0,18,Week3,Day3
23872,17/1/2007,13:51:00,1.354,0,242.88,5.6,0,0,18,Week3,Day3
23873,17/1/2007,13:52:00,1.332,0,242.81,5.4,0,0,18,Week3,Day3
23874,17/1/2007,13:53:00,1.456,0.11,242.56,6,0,1,18,Week3,Day3
23875,17/1/2007,13:54:00,1.436,0.122,242.35,5.8,0,0,18,Week3,Day3
23876,17/1/2007,13:55:00,1.448,0.126,242.02,6,0,0,18,Week3,Day3
23877,17/1/2007,13:56:00,1.424,0.12,241.69,5.8,0,0,18,Week3,Day3
23878,17/1/2007,13:57:00,1.438,0.124,241.37,6,0,0,18,Week3,Day3
23879,17/1/2007,13:58:00,1.416,0.118,241.38,5.8,0,0,18,Week3,Day3
23880,17/1/2007,13:59:00,1.432,0.124,241.21,6,0,1,17,Week3,Day3
23881,17/1/2007,14:00:00,1.412,0.12,241.18,5.8,0,0,18,Week3,Day3
23882,17/1/2007,14:01:00,1.504,0.19,242.57,6.2,0,0,18,Week3,Day3
23883,17/1/2007,14:02:00,1.506,0.234,242.99,6.2,0,0,18,Week3,Day3
23884,17/1/2007,14:03:00,1.522,0.236,242.66,6.2,0,0,18,Week3,Day3
23885,17/1/2007,14:04:00,1.486,0.226,241.93,6.2,0,0,18,Week3,Day3
23886,17/1/2007,14:05:00,1.508,0.234,242.25,6.2,0,1,18,Week3,Day3
23887,17/1/2007,14:06:00,1.506,0.238,243.92,6.2,0,0,18,Week3,Day3
23888,17/1/2007,14:07:00,1.488,0.198,243.28,6.2,0,0,18,Week3,Day3
23889,17/1/2007,14:08:00,1.4,0.096,243.18,5.8,0,0,19,Week3,Day3
23890,17/1/2007,14:09:00,1.418,0.1,243.02,5.8,0,0,18,Week3,Day3
23891,17/1/2007,14:10:00,1.402,0.096,243.13,5.8,0,0,18,Week3,Day3
23892,17/1/2007,14:11:00,1.418,0.1,242.5,5.8,0,1,18,Week3,Day3
23893,17/1/2007,14:12:00,1.388,0.09,241.61,5.6,0,0,18,Week3,Day3
23894,17/1/2007,14:13:00,1.412,0.098,242.13,5.8,0,0,18,Week3,Day3
23895,17/1/2007,14:14:00,1.392,0.092,242.21,5.6,0,0,18,Week3,Day3
23896,17/1/2007,14:15:00,1.384,0,242.72,5.6,0,0,18,Week3,Day3
23897,17/1/2007,14:16:00,1.33,0,242.86,5.4,0,0,18,Week3,Day3
23898,17/1/2007,14:17:00,1.354,0,243.68,5.6,0,1,18,Week3,Day3
23899,17/1/2007,14:18:00,1.338,0,243.19,5.4,0,0,18,Week3,Day3
23900,17/1/2007,14:19:00,1.336,0,242.86,5.4,0,0,18,Week3,Day3
23901,17/1/2007,14:20:00,1.346,0,242.86,5.4,0,0,18,Week3,Day3
23902,17/1/2007,14:21:00,1.332,0,243.39,5.4,0,0,18,Week3,Day3
23903,17/1/2007,14:22:00,1.35,0,243.19,5.4,0,1,18,Week3,Day3
23904,17/1/2007,14:23:00,1.328,0,243.04,5.4,0,0,18,Week3,Day3
23905,17/1/2007,14:24:00,1.35,0,243.21,5.4,0,0,18,Week3,Day3
23906,17/1/2007,14:25:00,1.332,0,243.01,5.4,0,0,18,Week3,Day3
23907,17/1/2007,14:26:00,1.356,0,243.16,5.6,0,0,19,Week3,Day3
23908,17/1/2007,14:27:00,1.334,0,242.89,5.4,0,0,18,Week3,Day3
23909,17/1/2007,14:28:00,1.352,0,243.42,5.6,0,1,18,Week3,Day3
23910,17/1/2007,14:29:00,1.34,0,244.14,5.4,0,0,18,Week3,Day3
23911,17/1/2007,14:30:00,1.416,0,245.28,5.8,0,0,18,Week3,Day3
23912,17/1/2007,14:31:00,1.462,0.138,245.16,6,0,0,19,Week3,Day3
23913,17/1/2007,14:32:00,1.486,0.146,245.8,6,0,0,18,Week3,Day3
23914,17/1/2007,14:33:00,1.46,0.14,245.57,6,0,0,19,Week3,Day3
23915,17/1/2007,14:34:00,1.474,0.144,245.15,6,0,1,18,Week3,Day3
23916,17/1/2007,14:35:00,1.448,0.136,244.74,5.8,0,0,18,Week3,Day3
23917,17/1/2007,14:36:00,1.468,0.142,244.97,6,0,0,19,Week3,Day3
23918,17/1/2007,14:37:00,1.448,0.136,244.91,5.8,0,0,18,Week3,Day3
23919,17/1/2007,14:38:00,1.468,0.144,245.13,6,0,0,18,Week3,Day3
23920,17/1/2007,14:39:00,1.442,0.136,244.67,5.8,0,0,19,Week3,Day3
23921,17/1/2007,14:40:00,1.462,0.14,244.74,6,0,1,18,Week3,Day3
23922,17/1/2007,14:41:00,1.444,0.136,244.91,5.8,0,0,18,Week3,Day3
23923,17/1/2007,14:42:00,1.46,0.14,244.56,6,0,0,19,Week3,Day3
23924,17/1/2007,14:43:00,1.44,0.136,244.63,5.8,0,0,18,Week3,Day3
23925,17/1/2007,14:44:00,1.466,0.144,245.2,6,0,0,18,Week3,Day3
23926,17/1/2007,14:45:00,1.398,0.06,245.74,5.6,0,0,19,Week3,Day3
23927,17/1/2007,14:46:00,1.378,0,245.71,5.6,0,1,18,Week3,Day3
23928,17/1/2007,14:47:00,1.38,0,245.73,5.6,0,0,19,Week3,Day3
23929,17/1/2007,14:48:00,1.452,0.112,245.46,5.8,0,0,18,Week3,Day3
23930,17/1/2007,14:49:00,1.444,0.11,245.54,5.8,0,0,19,Week3,Day3
23931,17/1/2007,14:50:00,1.442,0.11,245.8,5.8,0,0,18,Week3,Day3
23932,17/1/2007,14:51:00,1.458,0.114,246.01,5.8,0,1,19,Week3,Day3
23933,17/1/2007,14:52:00,1.452,0.116,247.36,5.8,0,0,18,Week3,Day3
23934,17/1/2007,14:53:00,1.476,0.124,247.78,6,0,0,19,Week3,Day3
23935,17/1/2007,14:54:00,1.496,0.116,247.49,6,0,0,19,Week3,Day3
23936,17/1/2007,14:55:00,1.856,0.11,247.17,7.4,0,0,19,Week3,Day3
23937,17/1/2007,14:56:00,2.048,0.104,246.47,8.2,0,0,18,Week3,Day3
23938,17/1/2007,14:57:00,2.096,0.124,246.43,8.4,0,1,19,Week3,Day3
23939,17/1/2007,14:58:00,3.216,0.262,244.12,13.6,0,24,18,Week3,Day3
23940,17/1/2007,14:59:00,4.422,0.26,244.09,18.2,0,41,18,Week3,Day3
23941,17/1/2007,15:00:00,4.816,0.25,244.17,20,0,32,18,Week3,Day3
23942,17/1/2007,15:01:00,4.18,0.262,244.29,17,0,40,19,Week3,Day3
23943,17/1/2007,15:02:00,4.188,0.25,243.9,18.4,0,39,18,Week3,Day3
23944,17/1/2007,15:03:00,6.948,0.248,240.73,29,0,78,18,Week3,Day3
23945,17/1/2007,15:04:00,7.138,0.224,240.37,29.8,0,77,17,Week3,Day3
23946,17/1/2007,15:05:00,6.612,0.222,240.91,27.4,0,77,18,Week3,Day3
23947,17/1/2007,15:06:00,6.57,0.216,240.19,27.2,0,77,18,Week3,Day3
23948,17/1/2007,15:07:00,6.572,0.22,240.31,27.2,0,76,17,Week3,Day3
23949,17/1/2007,15:08:00,5.106,0.346,242.36,21.4,0,53,18,Week3,Day3
23950,17/1/2007,15:09:00,4.512,0.382,242.74,18.6,0,40,18,Week3,Day3
23951,17/1/2007,15:10:00,5.542,0.36,241.02,23.4,0,56,18,Week3,Day3
23952,17/1/2007,15:11:00,5.024,0.364,240.7,21.2,0,51,18,Week3,Day3
23953,17/1/2007,15:12:00,4.472,0.372,241.99,18.4,0,40,18,Week3,Day3
23954,17/1/2007,15:13:00,4.498,0.384,242.72,18.6,0,41,18,Week3,Day3
23955,17/1/2007,15:14:00,3.698,0.386,243.13,15.4,0,28,18,Week3,Day3
23956,17/1/2007,15:15:00,3.852,0.39,242.8,16,0,28,18,Week3,Day3
23957,17/1/2007,15:16:00,4.496,0.38,243.03,18.4,0,41,18,Week3,Day3
23958,17/1/2007,15:17:00,4.97,0.378,242.33,20.6,0,40,18,Week3,Day3
23959,17/1/2007,15:18:00,4.552,0.382,243.25,18.8,0,40,18,Week3,Day3
23960,17/1/2007,15:19:00,4.512,0.376,243.95,18.4,0,40,18,Week3,Day3
23961,17/1/2007,15:20:00,4.196,0.264,243.57,17.2,0,37,18,Week3,Day3
23962,17/1/2007,15:21:00,3.208,0.282,243.65,13.2,0,18,19,Week3,Day3
23963,17/1/2007,15:22:00,4.38,0.252,242.28,18,0,38,18,Week3,Day3
23964,17/1/2007,15:23:00,4.298,0.154,241.8,17.8,0,38,18,Week3,Day3
23965,17/1/2007,15:24:00,4.262,0.112,241.61,17.6,0,38,17,Week3,Day3
23966,17/1/2007,15:25:00,4.062,0.122,240.94,16.8,0,37,18,Week3,Day3
23967,17/1/2007,15:26:00,3.024,0.12,241.83,12.4,0,17,18,Week3,Day3
23968,17/1/2007,15:27:00,3.964,0.126,241.53,16.4,0,34,18,Week3,Day3
23969,17/1/2007,15:28:00,3.16,0.122,242.58,13,0,18,18,Week3,Day3
23970,17/1/2007,15:29:00,4.294,0.128,242.34,17.6,0,39,18,Week3,Day3
23971,17/1/2007,15:30:00,3.172,0.128,243.42,13,0,21,18,Week3,Day3
23972,17/1/2007,15:31:00,4,0.132,242.46,16.6,0,33,18,Week3,Day3
23973,17/1/2007,15:32:00,3.626,0.122,243.07,15,0,28,18,Week3,Day3
23974,17/1/2007,15:33:00,3.556,0.138,243.01,14.8,0,25,18,Week3,Day3
23975,17/1/2007,15:34:00,4.07,0.116,242.22,17.2,0,31,18,Week3,Day3
23976,17/1/2007,15:35:00,3.372,0.138,242.64,14,0,23,18,Week3,Day3
23977,17/1/2007,15:36:00,4.23,0.128,241.26,17.4,0,38,18,Week3,Day3
23978,17/1/2007,15:37:00,3.16,0.174,241.75,13.2,0,21,18,Week3,Day3
23979,17/1/2007,15:38:00,3.7,0.15,241.08,15.6,0,28,18,Week3,Day3
23980,17/1/2007,15:39:00,3.216,0.188,241.84,13.4,0,22,18,Week3,Day3
23981,17/1/2007,15:40:00,3.366,0.144,241.61,14.4,0,22,17,Week3,Day3
23982,17/1/2007,15:41:00,3.764,0.192,241.38,15.8,0,32,18,Week3,Day3
23983,17/1/2007,15:42:00,3.082,0.086,242.16,13,0,18,18,Week3,Day3
23984,17/1/2007,15:43:00,3.976,0.09,241.52,16.6,0,36,18,Week3,Day3
23985,17/1/2007,15:44:00,2.806,0.048,242.76,11.8,0,14,18,Week3,Day3
23986,17/1/2007,15:45:00,3.654,0,242.63,15.2,0,30,18,Week3,Day3
23987,17/1/2007,15:46:00,2.946,0.158,243.84,12.2,0,16,18,Week3,Day3
23988,17/1/2007,15:47:00,3.91,0.168,242.58,16.2,0,31,18,Week3,Day3
23989,17/1/2007,15:48:00,2.748,0.156,243.4,11.4,0,13,18,Week3,Day3
23990,17/1/2007,15:49:00,2.308,0.182,243.51,9.4,0,5,19,Week3,Day3
23991,17/1/2007,15:50:00,2.294,0.162,243.77,9.4,0,5,18,Week3,Day3
23992,17/1/2007,15:51:00,2.32,0.19,244.81,9.4,0,5,18,Week3,Day3
23993,17/1/2007,15:52:00,2.314,0.172,244.97,9.4,0,5,18,Week3,Day3
23994,17/1/2007,15:53:00,2.312,0.186,244.71,9.4,0,5,19,Week3,Day3
23995,17/1/2007,15:54:00,2.318,0.194,244.97,9.4,0,5,18,Week3,Day3
23996,17/1/2007,15:55:00,2.262,0.228,243.94,9.2,0,4,18,Week3,Day3
23997,17/1/2007,15:56:00,2.212,0.198,243.92,9,0,4,19,Week3,Day3
23998,17/1/2007,15:57:00,2.1,0.15,243.65,8.6,0,1,18,Week3,Day3
23999,17/1/2007,15:58:00,2.292,0.19,244.18,9.4,0,5,18,Week3,Day3
24000,17/1/2007,15:59:00,2.126,0.176,244.78,8.6,0,2,18,Week3,Day3
24001,17/1/2007,16:00:00,2.056,0.094,244.72,8.4,0,1,19,Week3,Day3
24002,17/1/2007,16:01:00,1.984,0,244.56,8,0,1,18,Week3,Day3
24003,17/1/2007,16:02:00,2.03,0,245.07,8.2,0,1,18,Week3,Day3
24004,17/1/2007,16:03:00,2.006,0,244.83,8.2,0,2,19,Week3,Day3
24005,17/1/2007,16:04:00,2.02,0,244.39,8.2,0,1,18,Week3,Day3
24006,17/1/2007,16:05:00,2.002,0,244.65,8.2,0,2,18,Week3,Day3
24007,17/1/2007,16:06:00,2.018,0,244.32,8.2,0,1,18,Week3,Day3
24008,17/1/2007,16:07:00,2.006,0,244.71,8.2,0,2,19,Week3,Day3
24009,17/1/2007,16:08:00,2.026,0,244.84,8.2,0,1,18,Week3,Day3
24010,17/1/2007,16:09:00,2.008,0,244.84,8.2,0,2,18,Week3,Day3
24011,17/1/2007,16:10:00,2.014,0,244.57,8.2,0,1,19,Week3,Day3
24012,17/1/2007,16:11:00,2.02,0.052,244.74,8.2,0,1,18,Week3,Day3
24013,17/1/2007,16:12:00,2.074,0.12,244.91,8.4,0,1,18,Week3,Day3
24014,17/1/2007,16:13:00,2.08,0.126,245.57,8.4,0,1,19,Week3,Day3
24015,17/1/2007,16:14:00,2.162,0.136,245.39,8.8,0,3,18,Week3,Day3
24016,17/1/2007,16:15:00,2.334,0.174,245.42,9.4,0,5,19,Week3,Day3
24017,17/1/2007,16:16:00,2.292,0.166,244.93,9.4,0,5,18,Week3,Day3
24018,17/1/2007,16:17:00,2.312,0.17,245.24,9.4,0,5,18,Week3,Day3
24019,17/1/2007,16:18:00,2.306,0.168,244.6,9.4,0,5,19,Week3,Day3
24020,17/1/2007,16:19:00,2.07,0.14,244.82,8.4,0,2,18,Week3,Day3
24021,17/1/2007,16:20:00,2.002,0.094,245.13,8.2,0,0,18,Week3,Day3
24022,17/1/2007,16:21:00,2.016,0.1,244.96,8.2,0,0,19,Week3,Day3
24023,17/1/2007,16:22:00,1.992,0.094,244.57,8,0,0,18,Week3,Day3
24024,17/1/2007,16:23:00,2.07,0.158,244.76,8.4,0,1,18,Week3,Day3
24025,17/1/2007,16:24:00,2.098,0.232,244.48,8.6,0,0,19,Week3,Day3
24026,17/1/2007,16:25:00,2.152,0.264,244.62,8.8,0,0,18,Week3,Day3
24027,17/1/2007,16:26:00,2.178,0.358,244,9,0,2,18,Week3,Day3
24028,17/1/2007,16:27:00,2.2,0.364,244.26,9,0,2,19,Week3,Day3
24029,17/1/2007,16:28:00,2.182,0.362,244.66,9,0,1,18,Week3,Day3
24030,17/1/2007,16:29:00,2.176,0.32,244.86,9,0,2,18,Week3,Day3
24031,17/1/2007,16:30:00,2.128,0.26,245.53,8.6,0,2,19,Week3,Day3
24032,17/1/2007,16:31:00,2.138,0.262,245.08,8.8,0,1,18,Week3,Day3
24033,17/1/2007,16:32:00,2.124,0.262,245.78,8.6,0,2,18,Week3,Day3
24034,17/1/2007,16:33:00,2.132,0.262,245.34,8.6,0,2,19,Week3,Day3
24035,17/1/2007,16:34:00,2.106,0.256,244.92,8.6,0,1,18,Week3,Day3
24036,17/1/2007,16:35:00,2.118,0.258,244.5,8.6,0,2,19,Week3,Day3
24037,17/1/2007,16:36:00,2.076,0.244,243.2,8.6,0,1,18,Week3,Day3
24038,17/1/2007,16:37:00,2.114,0.256,244.33,8.6,0,2,18,Week3,Day3
24039,17/1/2007,16:38:00,2.018,0.144,244.17,8.2,0,2,18,Week3,Day3
24040,17/1/2007,16:39:00,2.01,0.114,243.86,8.2,0,1,18,Week3,Day3
24041,17/1/2007,16:40:00,1.988,0.108,243.5,8,0,2,18,Week3,Day3
24042,17/1/2007,16:41:00,1.716,0.12,244.05,7,0,1,19,Week3,Day3
24043,17/1/2007,16:42:00,1.426,0.12,244.72,5.8,0,2,18,Week3,Day3
24044,17/1/2007,16:43:00,1.45,0.128,245.11,5.8,0,1,18,Week3,Day3
24045,17/1/2007,16:44:00,1.442,0.126,245.42,5.8,0,2,19,Week3,Day3
24046,17/1/2007,16:45:00,1.444,0.128,245.65,5.8,0,1,18,Week3,Day3
24047,17/1/2007,16:46:00,1.376,0,245.39,5.6,0,0,19,Week3,Day3
24048,17/1/2007,16:47:00,1.354,0,245.19,5.4,0,1,18,Week3,Day3
24049,17/1/2007,16:48:00,1.366,0,244.53,5.6,0,0,18,Week3,Day3
24050,17/1/2007,16:49:00,1.352,0,245.45,5.4,0,0,19,Week3,Day3
24051,17/1/2007,16:50:00,1.372,0,245.7,5.6,0,0,18,Week3,Day3
24052,17/1/2007,16:51:00,1.344,0,244.89,5.4,0,0,19,Week3,Day3
24053,17/1/2007,16:52:00,1.36,0,244.44,5.6,0,1,18,Week3,Day3
