index,Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
16989,12/1/2007,19:09:00,2.058,0,238.19,8.6,0,0,17
16990,12/1/2007,19:10:00,2.094,0,238.13,8.8,0,0,18
16991,12/1/2007,19:11:00,2.404,0,238.06,10,0,0,17
16992,12/1/2007,19:12:00,2.542,0,238.85,10.6,0,0,17
16993,12/1/2007,19:13:00,2.542,0,238.86,10.6,0,0,18
16994,12/1/2007,19:14:00,2.54,0,238.78,10.6,0,0,17
16995,12/1/2007,19:15:00,2.45,0,238.82,10.2,0,0,18
16996,12/1/2007,19:16:00,2.21,0,238.49,9.2,0,0,17
16997,12/1/2007,19:17:00,2.192,0,237.28,9.2,0,0,17
16998,12/1/2007,19:18:00,2.188,0,237.1,9.2,0,0,18
16999,12/1/2007,19:19:00,2.19,0,237.2,9.2,0,0,17
17000,12/1/2007,19:20:00,2.196,0,237.52,9.2,0,0,17
17001,12/1/2007,19:21:00,2.188,0,237.05,9.2,0,0,17
17002,12/1/2007,19:22:00,2.266,0.088,236.39,9.6,0,0,18
17003,12/1/2007,19:23:00,2.236,0.086,235.53,9.4,0,0,16
17004,12/1/2007,19:24:00,2.238,0.086,235.64,9.4,0,0,18
17005,12/1/2007,19:25:00,2.246,0.088,236.17,9.4,0,0,17
17006,12/1/2007,19:26:00,2.23,0.084,235.16,9.4,0,0,17
17007,12/1/2007,19:27:00,2.222,0.084,234.84,9.4,0,0,16
17008,12/1/2007,19:28:00,2.036,0.094,237.23,8.6,0,0,18
17009,12/1/2007,19:29:00,1.988,0.098,237.95,8.2,0,0,17
17010,12/1/2007,19:30:00,1.984,0.098,237.78,8.2,0,0,17
17011,12/1/2007,19:31:00,1.984,0.098,237.86,8.2,0,0,18
17012,12/1/2007,19:32:00,2.086,0.204,238.02,8.8,0,0,17
17013,12/1/2007,19:33:00,2.022,0.14,237.01,8.4,0,0,17
17014,12/1/2007,19:34:00,2.004,0.122,236.8,8.4,0,0,17
17015,12/1/2007,19:35:00,1.994,0.12,236.34,8.4,0,0,18
17016,12/1/2007,19:36:00,1.998,0.122,236.7,8.4,0,0,17
17017,12/1/2007,19:37:00,2.002,0.124,237.07,8.4,0,0,17
17018,12/1/2007,19:38:00,2.008,0.124,237.52,8.4,0,0,17
17019,12/1/2007,19:39:00,2.028,0.122,237.12,8.4,0,0,17
17020,12/1/2007,19:40:00,2.11,0.138,237.4,8.8,0,0,18
17021,12/1/2007,19:41:00,2.456,0.194,237.03,10.4,0,0,17
17022,12/1/2007,19:42:00,2.456,0.194,237.17,10.4,0,0,17
17023,12/1/2007,19:43:00,2.6,0.194,237.29,11,0,0,17
17024,12/1/2007,19:44:00,2.48,0.188,237.81,10.4,0,0,18
17025,12/1/2007,19:45:00,2.05,0.126,237.86,8.6,0,0,17
17026,12/1/2007,19:46:00,2.4,0.116,236.67,10.2,0,0,17
17027,12/1/2007,19:47:00,2.604,0.106,235.04,11,0,0,17
17028,12/1/2007,19:48:00,2.394,0,236.51,10,0,0,17
17029,12/1/2007,19:49:00,2.304,0,237.62,9.6,0,0,18
17030,12/1/2007,19:50:00,2.22,0,236.9,9.2,0,0,17
17031,12/1/2007,19:51:00,2.222,0,236.72,9.4,0,0,17
17032,12/1/2007,19:52:00,2.362,0.112,236.79,10,0,0,17
17033,12/1/2007,19:53:00,2.438,0.18,235.95,10.2,0,0,17
17034,12/1/2007,19:54:00,2.434,0.174,235.84,10.2,0,0,17
17035,12/1/2007,19:55:00,2.426,0.168,235.58,10.2,0,0,17
17036,12/1/2007,19:56:00,2.498,0.17,236.76,10.4,0,0,17
17037,12/1/2007,19:57:00,2.466,0.164,236.81,10.4,0,0,18
17038,12/1/2007,19:58:00,2.216,0.164,236.98,9.4,0,0,17
17039,12/1/2007,19:59:00,2.152,0.168,238.17,9,0,0,17
17040,12/1/2007,20:00:00,2.21,0.162,237.12,9.2,0,0,17
17041,12/1/2007,20:01:00,2.182,0.158,236.09,9.2,0,0,17
17042,12/1/2007,20:02:00,2.202,0.158,236.86,9.2,0,0,18
17043,12/1/2007,20:03:00,2.178,0.154,236.08,9.2,0,0,17
17044,12/1/2007,20:04:00,2.176,0.15,235.33,9.2,0,0,17
17045,12/1/2007,20:05:00,2.266,0.246,234.8,9.6,0,0,17
17046,12/1/2007,20:06:00,2.336,0.37,234.74,10,0,0,17
17047,12/1/2007,20:07:00,2.338,0.368,234.53,10,0,0,16
17048,12/1/2007,20:08:00,2.336,0.368,234.89,10,0,0,17
17049,12/1/2007,20:09:00,2.334,0.37,235.21,10,0,0,17
17050,12/1/2007,20:10:00,2.338,0.37,235.47,10,0,0,17
17051,12/1/2007,20:11:00,2.36,0.376,236.75,10,0,0,17
17052,12/1/2007,20:12:00,2.354,0.376,236.77,10,0,0,18
17053,12/1/2007,20:13:00,2.388,0.384,238.28,10,0,0,17
17054,12/1/2007,20:14:00,2.386,0.386,238.5,10,0,0,17
17055,12/1/2007,20:15:00,2.392,0.386,239.33,10,0,0,18
17056,12/1/2007,20:16:00,2.328,0.288,239.25,9.8,0,0,17
17057,12/1/2007,20:17:00,2.316,0.286,238.74,9.6,0,0,18
17058,12/1/2007,20:18:00,2.314,0.284,238.64,9.6,0,0,17
17059,12/1/2007,20:19:00,2.304,0.282,238.2,9.6,0,0,18
17060,12/1/2007,20:20:00,2.296,0.28,237.75,9.6,0,0,17
17061,12/1/2007,20:21:00,2.298,0.28,237.92,9.6,0,0,17
17062,12/1/2007,20:22:00,2.274,0.258,236.78,9.6,0,0,18
17063,12/1/2007,20:23:00,2.19,0.146,236.49,9.2,0,0,17
17064,12/1/2007,20:24:00,2.22,0.152,238.07,9.2,0,0,17
17065,12/1/2007,20:25:00,2.216,0.15,237.99,9.2,0,0,17
17066,12/1/2007,20:26:00,2.228,0.154,238.75,9.2,0,0,18
17067,12/1/2007,20:27:00,2.23,0.156,239.04,9.2,0,0,17
17068,12/1/2007,20:28:00,2.232,0.154,239.13,9.2,0,0,18
17069,12/1/2007,20:29:00,2.236,0.154,239.4,9.2,0,0,17
17070,12/1/2007,20:30:00,2.302,0.152,239.19,9.6,0,0,18
17071,12/1/2007,20:31:00,2.366,0.152,238.94,9.8,0,0,17
17072,12/1/2007,20:32:00,2.228,0.154,239.05,9.2,0,0,18
17073,12/1/2007,20:33:00,2.204,0.15,237.99,9.2,0,0,17
17074,12/1/2007,20:34:00,2.212,0.148,237.89,9.2,0,0,18
17075,12/1/2007,20:35:00,2.23,0.15,238.39,9.2,0,0,17
17076,12/1/2007,20:36:00,2.236,0.152,239.06,9.2,0,0,18
17077,12/1/2007,20:37:00,2.244,0.154,239.37,9.4,0,0,17
17078,12/1/2007,20:38:00,2.25,0.156,239.7,9.4,0,0,18
17079,12/1/2007,20:39:00,2.246,0.158,239.89,9.4,0,0,17
17080,12/1/2007,20:40:00,2.246,0.156,239.82,9.4,0,0,18
17081,12/1/2007,20:41:00,2.238,0.154,239.4,9.2,0,0,17
17082,12/1/2007,20:42:00,2.226,0.15,238.48,9.2,0,0,18
17083,12/1/2007,20:43:00,2.216,0.15,238.19,9.2,0,0,17
17084,12/1/2007,20:44:00,2.22,0.148,238.08,9.2,0,0,18
17085,12/1/2007,20:45:00,2.214,0.148,238.03,9.2,0,0,17
17086,12/1/2007,20:46:00,2.216,0.15,238.65,9.2,0,0,17
17087,12/1/2007,20:47:00,2.218,0.15,238.4,9.2,0,0,18
17088,12/1/2007,20:48:00,2.288,0.226,238.38,9.6,0,0,17
17089,12/1/2007,20:49:00,2.32,0.28,238.46,9.8,0,0,18
17090,12/1/2007,20:50:00,2.334,0.282,239.03,9.8,0,0,17
17091,12/1/2007,20:51:00,2.334,0.284,239.35,9.8,0,0,18
17092,12/1/2007,20:52:00,2.336,0.284,239.25,9.8,0,0,17
17093,12/1/2007,20:53:00,2.42,0.384,239.63,10.2,0,0,18
17094,12/1/2007,20:54:00,2.448,0.428,239.17,10.4,0,1,17
17095,12/1/2007,20:55:00,2.476,0.504,238.78,10.6,0,2,18
17096,12/1/2007,20:56:00,2.484,0.506,239.13,10.6,0,1,17
17097,12/1/2007,20:57:00,2.49,0.51,239.61,10.6,0,2,18
17098,12/1/2007,20:58:00,2.5,0.516,240.33,10.6,0,1,18
17099,12/1/2007,20:59:00,2.504,0.518,240.59,10.6,0,1,17
17100,12/1/2007,21:00:00,2.484,0.508,239.33,10.6,0,2,18
17101,12/1/2007,21:01:00,2.45,0.5,238.08,10.4,0,1,17
17102,12/1/2007,21:02:00,2.448,0.5,238.14,10.4,0,2,18
17103,12/1/2007,21:03:00,2.456,0.504,238.76,10.4,0,1,17
17104,12/1/2007,21:04:00,2.412,0.452,238.38,10.2,0,1,17
17105,12/1/2007,21:05:00,2.326,0.328,238.29,9.8,0,2,18
17106,12/1/2007,21:06:00,2.302,0.274,239.01,9.6,0,1,17
17107,12/1/2007,21:07:00,2.318,0.276,239.69,9.6,0,1,18
17108,12/1/2007,21:08:00,2.318,0.276,239.7,9.6,0,2,18
17109,12/1/2007,21:09:00,1.77,0.282,240.17,7.8,0,1,9
17110,12/1/2007,21:10:00,1.268,0.288,240.68,5.4,0,1,0
17111,12/1/2007,21:11:00,1.27,0.29,241,5.4,0,2,0
17112,12/1/2007,21:12:00,1.264,0.29,240.97,5.4,0,1,0
17113,12/1/2007,21:13:00,1.258,0.286,240.16,5.2,0,1,0
17114,12/1/2007,21:14:00,1.248,0.284,239.69,5.2,0,1,0
17115,12/1/2007,21:15:00,1.252,0.288,240.48,5.2,0,2,0
17116,12/1/2007,21:16:00,1.252,0.286,240.35,5.2,0,1,0
17117,12/1/2007,21:17:00,1.324,0.284,240,5.6,0,1,0
17118,12/1/2007,21:18:00,1.43,0.282,240.13,6,0,1,0
17119,12/1/2007,21:19:00,1.346,0.284,240.07,5.6,0,2,0
17120,12/1/2007,21:20:00,1.21,0.224,239.07,5,0,0,0
17121,12/1/2007,21:21:00,1.266,0.174,238.19,5.2,0,0,0
17122,12/1/2007,21:22:00,1.358,0.238,238.6,5.8,0,0,0
17123,12/1/2007,21:23:00,1.492,0.152,238.05,6.2,0,0,0
17124,12/1/2007,21:24:00,1.49,0.154,238.19,6.2,0,0,0
17125,12/1/2007,21:25:00,1.506,0.158,239.53,6.2,0,0,0
17126,12/1/2007,21:26:00,1.498,0.154,238.8,6.2,0,0,0
17127,12/1/2007,21:27:00,1.496,0.156,239.28,6.2,0,0,0
17128,12/1/2007,21:28:00,1.352,0.16,240.06,5.6,0,0,0
17129,12/1/2007,21:29:00,1.214,0.186,240.68,5,0,0,0
17130,12/1/2007,21:30:00,1.298,0.302,241.32,5.4,0,0,0
17131,12/1/2007,21:31:00,1.294,0.3,241.3,5.4,0,0,0
17132,12/1/2007,21:32:00,1.294,0.3,241.21,5.4,0,0,0
17133,12/1/2007,21:33:00,1.286,0.296,240.36,5.4,0,0,0
17134,12/1/2007,21:34:00,1.278,0.294,240.03,5.4,0,0,0
17135,12/1/2007,21:35:00,1.512,0.292,239.97,6.4,0,0,0
17136,12/1/2007,21:36:00,1.412,0.166,240.33,5.8,0,0,0
17137,12/1/2007,21:37:00,1.37,0.14,240.23,5.6,0,0,0
17138,12/1/2007,21:38:00,1.376,0.142,240.56,5.6,0,0,0
17139,12/1/2007,21:39:00,1.376,0.142,240.59,5.8,0,0,0
17140,12/1/2007,21:40:00,1.37,0.142,240.32,5.6,0,0,0
17141,12/1/2007,21:41:00,1.414,0.18,240.07,6,0,0,0
17142,12/1/2007,21:42:00,1.436,0.238,239.54,6,0,0,0
17143,12/1/2007,21:43:00,1.442,0.244,240.22,6,0,0,0
17144,12/1/2007,21:44:00,1.44,0.24,239.88,6,0,0,0
17145,12/1/2007,21:45:00,1.438,0.238,239.34,6,0,0,0
17146,12/1/2007,21:46:00,1.358,0.116,240.57,5.6,0,0,0
17147,12/1/2007,21:47:00,1.346,0.11,239.93,5.6,0,0,0
17148,12/1/2007,21:48:00,1.344,0.11,239.83,5.6,0,0,0
17149,12/1/2007,21:49:00,1.346,0.112,240.26,5.6,0,0,0
17150,12/1/2007,21:50:00,1.348,0.114,240.65,5.6,0,0,0
17151,12/1/2007,21:51:00,1.356,0.116,241.41,5.6,0,0,0
17152,12/1/2007,21:52:00,1.358,0.116,241.42,5.6,0,0,0
17153,12/1/2007,21:53:00,1.358,0.116,241.54,5.6,0,0,0
17154,12/1/2007,21:54:00,1.358,0.116,241.58,5.6,0,0,0
17155,12/1/2007,21:55:00,1.3,0,242.45,5.4,0,0,0
17156,12/1/2007,21:56:00,1.294,0,242.65,5.2,0,0,0
17157,12/1/2007,21:57:00,1.296,0,242.1,5.4,0,0,0
17158,12/1/2007,21:58:00,1.298,0,242.5,5.4,0,0,0
17159,12/1/2007,21:59:00,1.29,0,241.58,5.4,0,0,0
17160,12/1/2007,22:00:00,1.288,0,241.24,5.4,0,0,0
17161,12/1/2007,22:01:00,1.288,0,241.46,5.2,0,0,0
17162,12/1/2007,22:02:00,1.292,0,241.38,5.4,0,0,0
17163,12/1/2007,22:03:00,1.288,0,240.9,5.4,0,0,0
17164,12/1/2007,22:04:00,1.292,0,242.04,5.2,0,0,0
17165,12/1/2007,22:05:00,1.306,0,242.83,5.4,0,0,0
17166,12/1/2007,22:06:00,1.298,0,242.37,5.4,0,0,0
17167,12/1/2007,22:07:00,1.306,0,243.07,5.4,0,0,0
17168,12/1/2007,22:08:00,1.306,0,243.5,5.4,0,0,0
17169,12/1/2007,22:09:00,1.31,0,243.99,5.4,0,0,0
17170,12/1/2007,22:10:00,1.314,0,244.31,5.4,0,0,0
17171,12/1/2007,22:11:00,1.4,0.116,243.68,5.8,0,0,0
17172,12/1/2007,22:12:00,1.412,0.156,242.75,5.8,0,0,0
17173,12/1/2007,22:13:00,1.404,0.154,242.34,5.8,0,0,0
17174,12/1/2007,22:14:00,1.402,0.154,242.42,5.8,0,0,0
17175,12/1/2007,22:15:00,1.39,0.148,241.21,5.8,0,0,0
17176,12/1/2007,22:16:00,1.378,0.144,240.37,5.8,0,0,0
17177,12/1/2007,22:17:00,1.372,0.138,239.52,5.8,0,0,0
17178,12/1/2007,22:18:00,1.382,0.136,239.36,5.8,0,0,0
17179,12/1/2007,22:19:00,1.376,0.14,239.82,5.8,0,0,0
17180,12/1/2007,22:20:00,1.376,0.14,240,5.8,0,0,0
17181,12/1/2007,22:21:00,1.376,0.142,240.17,5.8,0,0,0
17182,12/1/2007,22:22:00,1.39,0.148,241.41,5.8,0,0,0
17183,12/1/2007,22:23:00,1.402,0.156,242.77,5.8,0,0,0
17184,12/1/2007,22:24:00,1.39,0.156,242.73,5.8,0,0,0
17185,12/1/2007,22:25:00,1.39,0.154,242.53,5.8,0,0,0
17186,12/1/2007,22:26:00,1.388,0.154,242.32,5.8,0,0,0
17187,12/1/2007,22:27:00,1.344,0.098,241.58,5.6,0,0,0
17188,12/1/2007,22:28:00,1.324,0,240.99,5.4,0,0,0
17189,12/1/2007,22:29:00,1.464,0,241.14,6,0,0,0
17190,12/1/2007,22:30:00,1.842,0,241.13,9.2,0,0,0
17191,12/1/2007,22:31:00,4.06,0,238.5,17,0,0,0
17192,12/1/2007,22:32:00,4.172,0.094,239.09,17.4,0,0,0
17193,12/1/2007,22:33:00,4.042,0.094,239.39,17,0,0,0
17194,12/1/2007,22:34:00,1.492,0.122,242.48,6.2,0,0,0
17195,12/1/2007,22:35:00,1.44,0.124,242.67,6,0,0,0
17196,12/1/2007,22:36:00,1.376,0.124,243.01,5.6,0,0,0
17197,12/1/2007,22:37:00,1.378,0.126,243.28,5.6,0,0,0
17198,12/1/2007,22:38:00,1.446,0.122,242.82,6,0,0,0
17199,12/1/2007,22:39:00,1.78,0.116,242.52,7.2,0,0,0
17200,12/1/2007,22:40:00,1.738,0.114,242.2,7.2,0,0,0
17201,12/1/2007,22:41:00,1.73,0.116,242.48,7,0,0,0
17202,12/1/2007,22:42:00,1.728,0.116,242.51,7,0,0,0
17203,12/1/2007,22:43:00,1.984,0.11,242.1,8.2,0,0,0
17204,12/1/2007,22:44:00,2.086,0.106,241.39,8.6,0,0,0
17205,12/1/2007,22:45:00,1.668,0.112,241.31,7,0,0,0
17206,12/1/2007,22:46:00,1.09,0.12,241.51,4.4,0,0,0
17207,12/1/2007,22:47:00,1.096,0.124,242.19,4.4,0,0,0
17208,12/1/2007,22:48:00,1.09,0.118,241.73,4.4,0,0,0
17209,12/1/2007,22:49:00,1.022,0,241.25,4.2,0,0,0
17210,12/1/2007,22:50:00,1.028,0,242.19,4.2,0,0,0
17211,12/1/2007,22:51:00,0.744,0.072,243.16,3.2,0,0,0
17212,12/1/2007,22:52:00,0.818,0.09,242.4,3.4,0,0,0
17213,12/1/2007,22:53:00,0.93,0.216,242.16,4,0,0,0
17214,12/1/2007,22:54:00,1.086,0.22,241.89,4.6,0,0,0
17215,12/1/2007,22:55:00,1.102,0.224,242.3,4.6,0,0,0
17216,12/1/2007,22:56:00,1.038,0.228,242.56,4.4,0,0,0
17217,12/1/2007,22:57:00,1.126,0.226,242.6,4.6,0,0,0
17218,12/1/2007,22:58:00,1.146,0.228,242.9,4.8,0,0,0
17219,12/1/2007,22:59:00,1.1,0.222,242.15,4.6,0,0,0
17220,12/1/2007,23:00:00,0.618,0.158,242.31,2.6,0,0,0
17221,12/1/2007,23:01:00,0.882,0.152,242.13,3.6,0,0,0
17222,12/1/2007,23:02:00,1.038,0.148,241.83,4.2,0,0,0
17223,12/1/2007,23:03:00,0.962,0.148,241.83,4,0,0,0
17224,12/1/2007,23:04:00,1.002,0.154,243.14,4.2,0,0,0
17225,12/1/2007,23:05:00,1.146,0.156,244.01,4.6,0,0,0
17226,12/1/2007,23:06:00,1.1,0.162,244.77,4.4,0,0,0
17227,12/1/2007,23:07:00,0.994,0.162,244.38,4,0,0,0
17228,12/1/2007,23:08:00,1.078,0.166,245.39,4.4,0,0,0
17229,12/1/2007,23:09:00,0.93,0.092,244.65,3.8,0,0,0
17230,12/1/2007,23:10:00,0.882,0,244.18,3.6,0,0,0
17231,12/1/2007,23:11:00,0.978,0.15,243.85,4,0,1,0
17232,12/1/2007,23:12:00,0.962,0.146,243.8,4,0,1,0
17233,12/1/2007,23:13:00,0.964,0.15,244.43,4,0,2,0
17234,12/1/2007,23:14:00,0.964,0.15,244.44,4,0,1,0
17235,12/1/2007,23:15:00,0.916,0.142,244.21,3.8,0,1,0
17236,12/1/2007,23:16:00,0.93,0.136,244.51,3.8,0,2,0
17237,12/1/2007,23:17:00,0.92,0.128,242.91,3.8,0,1,0
17238,12/1/2007,23:18:00,0.914,0.122,241.83,3.8,0,2,0
17239,12/1/2007,23:19:00,0.914,0.116,241.4,3.8,0,1,0
17240,12/1/2007,23:20:00,0.972,0.184,240.66,4,0,2,0
17241,12/1/2007,23:21:00,0.978,0.224,241.24,4.2,0,1,0
17242,12/1/2007,23:22:00,0.842,0.23,242.06,3.6,0,1,0
17243,12/1/2007,23:23:00,0.774,0.232,242.42,3.2,0,2,0
17244,12/1/2007,23:24:00,0.774,0.234,242.53,3.2,0,1,0
17245,12/1/2007,23:25:00,0.772,0.234,242.6,3.2,0,1,0
17246,12/1/2007,23:26:00,0.768,0.232,242.32,3.2,0,2,0
17247,12/1/2007,23:27:00,0.762,0.228,241.7,3.2,0,1,0
17248,12/1/2007,23:28:00,0.762,0.228,241.97,3.2,0,1,0
17249,12/1/2007,23:29:00,0.768,0.226,241.4,3.2,0,2,0
17250,12/1/2007,23:30:00,1.762,0.212,240.25,7.4,0,1,0
17251,12/1/2007,23:31:00,1.832,0.212,240.04,7.8,0,1,0
17252,12/1/2007,23:32:00,0.736,0.186,241.58,3.2,0,1,0
17253,12/1/2007,23:33:00,0.688,0.122,241.71,2.8,0,2,0
17254,12/1/2007,23:34:00,0.686,0.12,241.22,2.8,0,1,0
17255,12/1/2007,23:35:00,0.752,0.19,241.77,3.2,0,1,0
17256,12/1/2007,23:36:00,0.798,0.262,242.32,3.4,0,1,0
17257,12/1/2007,23:37:00,0.796,0.262,242.38,3.4,0,2,0
17258,12/1/2007,23:38:00,0.752,0.192,242.74,3.2,0,0,0
17259,12/1/2007,23:39:00,0.72,0.14,242.32,3,0,0,0
17260,12/1/2007,23:40:00,0.72,0.14,242.46,3,0,0,0
17261,12/1/2007,23:41:00,0.726,0.15,244.13,3,0,0,0
17262,12/1/2007,23:42:00,0.726,0.15,244.27,3,0,0,0
17263,12/1/2007,23:43:00,0.728,0.156,245.22,3,0,0,0
17264,12/1/2007,23:44:00,0.728,0.156,245.34,3,0,0,0
17265,12/1/2007,23:45:00,0.726,0.156,245.03,3,0,0,0
17266,12/1/2007,23:46:00,0.722,0.152,244.5,3,0,0,0
17267,12/1/2007,23:47:00,0.724,0.154,244.87,3,0,0,0
17268,12/1/2007,23:48:00,0.724,0.154,244.89,3,0,0,0
17269,12/1/2007,23:49:00,0.74,0.17,245.17,3,0,0,0
17270,12/1/2007,23:50:00,0.722,0.152,244.54,3,0,0,0
17271,12/1/2007,23:51:00,0.71,0.134,244.45,3,0,0,0
17272,12/1/2007,23:52:00,0.624,0,243.68,2.6,0,0,0
17273,12/1/2007,23:53:00,0.536,0,241.05,2.2,0,0,0
17274,12/1/2007,23:54:00,0.218,0,241.86,1,0,0,0
17275,12/1/2007,23:55:00,0.218,0,241.9,1,0,0,0
17276,12/1/2007,23:56:00,0.218,0,241.97,1,0,0,0
17277,12/1/2007,23:57:00,0.218,0,241.9,1,0,0,0
17278,12/1/2007,23:58:00,0.22,0,242.6,1,0,0,0
17279,12/1/2007,23:59:00,0.22,0,242.58,1,0,0,0
17280,13/1/2007,0:00:00,0.22,0,242.11,1,0,0,0
17281,13/1/2007,0:01:00,0.222,0,243.14,1,0,0,0
17282,13/1/2007,0:02:00,0.222,0,243.62,1,0,0,0
17283,13/1/2007,0:03:00,0.22,0,242.77,1,0,0,0
17284,13/1/2007,0:04:00,0.22,0,242.95,1,0,0,0
17285,13/1/2007,0:05:00,0.268,0.066,243.31,1.4,0,0,0
17286,13/1/2007,0:06:00,0.296,0.13,242.84,1.4,0,0,0
17287,13/1/2007,0:07:00,0.298,0.13,243.06,1.4,0,0,0
17288,13/1/2007,0:08:00,0.3,0.134,243.75,1.4,0,0,0
17289,13/1/2007,0:09:00,1.058,0.124,243.36,4.8,0,0,10
17290,13/1/2007,0:10:00,1.424,0.118,243,5.8,0,0,19
17291,13/1/2007,0:11:00,1.398,0.114,242.17,5.8,0,0,19
17292,13/1/2007,0:12:00,1.388,0.116,242.31,5.6,0,0,18
17293,13/1/2007,0:13:00,1.384,0.116,242.55,5.6,0,0,18
17294,13/1/2007,0:14:00,1.384,0.118,242.9,5.6,0,0,18
17295,13/1/2007,0:15:00,1.378,0.118,242.61,5.6,0,0,18
17296,13/1/2007,0:16:00,1.366,0.106,242.25,5.6,0,0,18
17297,13/1/2007,0:17:00,1.398,0.106,243.13,5.8,0,0,18
17298,13/1/2007,0:18:00,1.422,0.152,243.24,5.8,0,0,19
17299,13/1/2007,0:19:00,1.422,0.154,243.51,5.8,0,0,18
17300,13/1/2007,0:20:00,1.416,0.152,243.29,5.8,0,0,18
17301,13/1/2007,0:21:00,1.41,0.15,242.73,5.8,0,0,18
17302,13/1/2007,0:22:00,1.404,0.148,242.52,5.8,0,0,18
17303,13/1/2007,0:23:00,1.4,0.146,242.14,5.8,0,0,18
17304,13/1/2007,0:24:00,1.404,0.148,242.72,5.8,0,0,18
17305,13/1/2007,0:25:00,1.406,0.15,243.04,5.8,0,0,18
17306,13/1/2007,0:26:00,1.398,0.148,242.47,5.8,0,0,18
17307,13/1/2007,0:27:00,1.4,0.148,242.72,5.8,0,0,18
17308,13/1/2007,0:28:00,1.404,0.15,243.13,5.8,0,0,18
17309,13/1/2007,0:29:00,1.402,0.15,242.94,5.8,0,0,18
17310,13/1/2007,0:30:00,1.394,0.146,242.22,5.8,0,0,18
17311,13/1/2007,0:31:00,1.388,0.144,241.77,5.8,0,0,18
17312,13/1/2007,0:32:00,1.392,0.146,242.04,5.8,0,0,18
17313,13/1/2007,0:33:00,1.322,0,242.35,5.4,0,0,18
17314,13/1/2007,0:34:00,1.3,0,242.18,5.2,0,0,18
17315,13/1/2007,0:35:00,1.296,0,241.85,5.2,0,0,18
17316,13/1/2007,0:36:00,1.306,0,242.75,5.4,0,0,18
17317,13/1/2007,0:37:00,1.304,0,242.47,5.4,0,0,18
17318,13/1/2007,0:38:00,1.298,0,241.97,5.2,0,0,18
17319,13/1/2007,0:39:00,1.304,0,242.42,5.4,0,0,18
17320,13/1/2007,0:40:00,1.302,0,242.36,5.4,0,0,18
17321,13/1/2007,0:41:00,1.31,0,243.03,5.4,0,0,18
17322,13/1/2007,0:42:00,1.31,0,243.07,5.4,0,0,18
17323,13/1/2007,0:43:00,0.504,0,244.68,2.8,0,0,6
17324,13/1/2007,0:44:00,0.224,0,244.71,1,0,0,0
17325,13/1/2007,0:45:00,0.224,0,244.65,1,0,0,0
17326,13/1/2007,0:46:00,0.222,0,243.61,1,0,0,0
17327,13/1/2007,0:47:00,0.222,0,243.92,1,0,0,0
17328,13/1/2007,0:48:00,0.222,0,243.25,1,0,0,0
17329,13/1/2007,0:49:00,0.222,0,243.6,1,0,0,0
17330,13/1/2007,0:50:00,0.222,0,243.61,1,0,0,0
17331,13/1/2007,0:51:00,0.26,0.056,243.26,1.2,0,0,0
17332,13/1/2007,0:52:00,0.298,0.134,243.63,1.4,0,0,0
17333,13/1/2007,0:53:00,0.298,0.132,243.57,1.4,0,0,0
17334,13/1/2007,0:54:00,0.298,0.136,244.05,1.4,0,0,0
17335,13/1/2007,0:55:00,0.3,0.138,244.71,1.4,0,0,0
17336,13/1/2007,0:56:00,0.298,0.136,244.33,1.4,0,0,0
17337,13/1/2007,0:57:00,0.296,0.136,244.28,1.4,0,0,0
17338,13/1/2007,0:58:00,0.294,0.134,243.98,1.4,0,0,0
17339,13/1/2007,0:59:00,0.342,0.18,243.52,1.6,0,0,0
17340,13/1/2007,1:00:00,0.402,0.27,243.37,2,0,0,0
17341,13/1/2007,1:01:00,0.396,0.27,243.16,2,0,0,0
17342,13/1/2007,1:02:00,0.362,0.22,243.04,1.8,0,0,0
17343,13/1/2007,1:03:00,0.326,0.168,243.96,1.4,0,0,0
17344,13/1/2007,1:04:00,0.322,0.166,243.6,1.4,0,0,0
17345,13/1/2007,1:05:00,0.322,0.168,244,1.4,0,0,0
17346,13/1/2007,1:06:00,0.322,0.17,244.41,1.4,0,0,0
17347,13/1/2007,1:07:00,0.32,0.17,244.25,1.4,0,0,0
17348,13/1/2007,1:08:00,0.316,0.16,242.85,1.4,0,0,0
17349,13/1/2007,1:09:00,0.314,0.16,242.65,1.4,0,0,0
17350,13/1/2007,1:10:00,0.306,0.144,239.72,1.4,0,0,0
17351,13/1/2007,1:11:00,0.306,0.144,239.64,1.4,0,0,0
17352,13/1/2007,1:12:00,0.306,0.144,239.8,1.4,0,0,0
17353,13/1/2007,1:13:00,0.306,0.144,239.7,1.4,0,0,0
17354,13/1/2007,1:14:00,0.304,0.142,239.38,1.4,0,0,0
17355,13/1/2007,1:15:00,0.264,0.086,239.29,1.2,0,0,0
17356,13/1/2007,1:16:00,0.212,0,239.4,1,0,0,0
17357,13/1/2007,1:17:00,0.212,0,240.03,1,0,0,0
17358,13/1/2007,1:18:00,0.212,0,239.66,1,0,0,0
17359,13/1/2007,1:19:00,0.212,0,239.21,1,0,0,0
17360,13/1/2007,1:20:00,0.212,0,239.49,1,0,0,0
17361,13/1/2007,1:21:00,0.214,0,240.35,1,0,0,0
17362,13/1/2007,1:22:00,0.214,0,240.39,1,0,0,0
17363,13/1/2007,1:23:00,0.212,0,239.93,1,0,0,0
